vente_id,date,prix,rue,arrondissement,surface,pieces,longitude,latitude,prix_m2,annee
2024-1226416,2024-11-05,385000.0,RUE DE TOLBIAC,13,45.0,2,2.37306,48.82878,8555.56,2024
2024-1226439,2024-11-05,1413400.0,AV HENRI MARTIN,16,100.0,3,2.2761,48.8648,14134.0,2024
2024-1226445,2024-11-05,1096000.0,RUE DES BOULANGERS,5,88.0,3,2.35233,48.84596,12454.55,2024
2024-1226452,2024-11-05,443000.0,RUE BOISSIERE,16,37.0,2,2.28664,48.86913,11972.97,2024
2024-1226502,2024-11-05,120000.0,RUE DE MONTREUIL,11,19.0,0,2.38401,48.85069,6315.79,2024
2024-1226525,2024-11-05,645000.0,AV PARMENTIER,11,57.0,3,2.37928,48.86024,11315.79,2024
2024-1226533,2024-11-05,816470.0,BD MURAT,16,80.0,2,2.25791,48.84433,10205.88,2024
2024-1226610,2024-11-05,495000.0,RUE ST DOMINIQUE,7,30.0,1,2.30233,48.8578,16500.0,2024
2024-1226613,2024-11-05,2358450.0,RUE DE L ASSOMPTION,16,160.0,7,2.27014,48.85463,14740.31,2024
2024-1226626,2024-11-05,504000.0,RUE CHANZY,11,55.0,2,2.3868,48.85326,9163.64,2024
2024-1226633,2024-11-05,1875000.0,BD SAINT GERMAIN,6,135.0,5,2.33743,48.85252,13888.89,2024
2024-1226671,2024-11-05,365000.0,RUE BOBILLOT,13,37.0,2,2.34798,48.82398,9864.86,2024
2024-1226787,2024-11-05,258000.0,RUE DE COULMIERS,14,30.0,2,2.32476,48.82444,8600.0,2024
2024-1226797,2024-11-05,350000.0,PAS ST PIERRE AMELOT,11,36.0,2,2.37101,48.86288,9722.22,2024
2024-1226860,2024-11-05,550000.0,AV LEDRU ROLLIN,11,71.0,2,2.37972,48.85685,7746.48,2024
2024-1226907,2024-11-05,537100.0,IMP DU BUREAU,11,51.0,2,2.39528,48.852,10531.37,2024
2024-1226958,2024-11-05,247573.0,RUE LECOURBE,15,28.0,1,2.28467,48.83703,8841.89,2024
2024-1227033,2024-11-05,168000.0,RUE DES BERGERS,15,20.0,1,2.28023,48.84238,8400.0,2024
2024-1227178,2024-11-05,370000.0,RUE TITON,11,38.0,2,2.38623,48.85139,9736.84,2024
2024-1207285,2024-11-06,534400.0,RUE DES PYRENEES,20,50.0,3,2.38922,48.87392,10688.0,2024
2024-1207336,2024-11-06,345000.0,RUE EUGENE SUE,18,34.0,2,2.3467,48.89128,10147.06,2024
2024-1207373,2024-11-06,485000.0,BD BESSIERES,17,77.0,3,2.31512,48.89459,6298.7,2024
2024-1207383,2024-11-06,440000.0,PAS DE MELUN,19,45.0,2,2.37577,48.8837,9777.78,2024
2024-1207407,2024-11-06,425000.0,RUE MARTEL,10,35.0,1,2.35368,48.87418,12142.86,2024
2024-1207415,2024-11-06,310000.0,RUE MARX DORMOY,18,52.0,3,2.35866,48.88588,5961.54,2024
2024-1207423,2024-11-06,334000.0,RUE DU FBG ST MARTIN,10,47.0,3,2.35738,48.87143,7106.38,2024
2024-1207468,2024-11-06,185000.0,RUE JACQUES LOUVEL TESSIER,10,16.0,1,2.36877,48.87074,11562.5,2024
2024-1207620,2024-11-06,138000.0,RUE TRUFFAUT,17,14.0,1,2.32316,48.88483,9857.14,2024
2024-1207635,2024-11-06,390000.0,RUE DU POLE NORD,18,35.0,2,2.33875,48.89418,11142.86,2024
2024-1207681,2024-11-06,218830.0,RUE DE LA LIBERTE,19,26.0,2,2.39335,48.88076,8416.54,2024
2024-1207722,2024-11-06,605000.0,RUE BARON,17,82.0,4,2.32343,48.89503,7378.05,2024
2024-1207729,2024-11-06,316000.0,AV SECRETAN,19,30.0,2,2.37803,48.87947,10533.33,2024
2024-1207787,2024-11-06,620000.0,RUE NOLLET,17,60.0,3,2.31727,48.88962,10333.33,2024
2024-1207820,2024-11-06,590000.0,RUE DE L OURCQ,19,108.0,4,2.37447,48.89404,5462.96,2024
2024-1207837,2024-11-06,165200.0,RUE DE LA CR DES NOUES,20,26.0,1,2.40111,48.86419,6353.85,2024
2024-1207898,2024-11-06,750600.0,RUE BRONGNIART,2,65.0,3,2.34259,48.86978,11547.69,2024
2024-1207929,2024-11-06,342000.0,RUE ALBERT THOMAS,10,31.0,2,2.36288,48.86947,11032.26,2024
2024-1207944,2024-11-06,590000.0,RUE SAINT-LAZARE,9,67.0,3,2.33814,48.87715,8805.97,2024
2024-1207955,2024-11-06,273000.0,RUE CLAUDE RODIER,9,24.0,2,2.34271,48.8788,11375.0,2024
2024-1207971,2024-11-06,485000.0,RUE BOYER,20,68.0,3,2.39177,48.86892,7132.35,2024
2024-1207989,2024-11-06,257200.0,RUE DE LA SOLIDARITE,19,44.0,2,2.39216,48.88434,5845.45,2024
2024-1208025,2024-11-06,260000.0,BD MALESHERBES,17,28.0,2,2.30717,48.88476,9285.71,2024
2024-1208065,2024-11-06,713221.0,RUE SAINT FERDINAND,17,70.0,2,2.28896,48.87778,10188.87,2024
2024-1208083,2024-11-06,135000.0,RUE DE LA CHAPELLE,18,19.0,1,2.3594,48.89162,7105.26,2024
2024-1208179,2024-11-06,380000.0,RUE DE COURCELLES,17,50.0,2,2.30052,48.88218,7600.0,2024
2024-1208261,2024-11-06,114000.0,RUE SAINT-DENIS,2,14.0,1,2.35164,48.86871,8142.86,2024
2024-1208285,2024-11-06,417712.0,RUE DE PARADIS,10,34.0,2,2.3545,48.87493,12285.65,2024
2024-1208359,2024-11-06,290000.0,RUE DE LA FELICITE,17,29.0,2,2.30965,48.88688,10000.0,2024
2024-1208431,2024-11-06,490000.0,RUE DU DEBARCADERE,17,44.0,3,2.28746,48.87787,11136.36,2024
2024-1208461,2024-11-06,3150000.0,RUE HENRI ROCHEFORT,17,163.0,5,2.30843,48.88275,19325.15,2024
2024-1225790,2024-11-06,495000.0,BD VOLTAIRE,11,47.0,3,2.37578,48.86007,10531.91,2024
2024-1225830,2024-11-06,1092880.0,RUE BECCARIA,12,100.0,4,2.3786,48.84747,10928.8,2024
2024-1225855,2024-11-06,525000.0,VLA MICHEL ANGE,16,65.0,4,2.2659,48.84842,8076.92,2024
2024-1225868,2024-11-06,485000.0,RUE DE VAUGIRARD,6,46.0,2,2.32278,48.84552,10543.48,2024
2024-1225898,2024-11-06,480000.0,RUE GEOFFROY ST HILAIRE,5,52.0,3,2.35709,48.83912,9230.77,2024
2024-1225903,2024-11-06,835000.0,RUE FAIDHERBE,11,75.0,3,2.38422,48.85129,11133.33,2024
2024-1225925,2024-11-06,356250.0,RUE GEOFFROY ST HILAIRE,5,44.0,1,2.35709,48.83912,8096.59,2024
2024-1225926,2024-11-06,1800000.0,RUE SAINT ANDRE DES ARTS,6,168.0,5,2.34086,48.85357,10714.29,2024
2024-1225971,2024-11-06,1087646.0,RUE DE SEVRES,6,83.0,3,2.31926,48.84748,13104.17,2024
2024-1226010,2024-11-06,97900.0,RUE BOILEAU,16,9.0,1,2.26343,48.84313,10877.78,2024
2024-1226015,2024-11-06,781553.0,RUE CASSETTE,6,55.0,2,2.3311,48.85006,14210.05,2024
2024-1226048,2024-11-06,611500.0,BD GARIBALDI,15,74.0,3,2.30391,48.84695,8263.51,2024
2024-1226195,2024-11-06,302900.0,RUE PIERRE LEROUX,7,23.0,1,2.31889,48.84926,13169.57,2024
2024-1226215,2024-11-06,300000.0,RUE BEAUNIER,14,40.0,2,2.3282,48.82458,7500.0,2024
2024-1226270,2024-11-06,152900.0,RUE DAGORNO,12,15.0,1,2.39886,48.84231,10193.33,2024
2024-1226271,2024-11-06,205000.0,AV PHILIPPE AUGUSTE,11,20.0,1,2.39468,48.84971,10250.0,2024
2024-1226306,2024-11-06,621000.0,AV EMILE ZOLA,15,59.0,2,2.28829,48.84647,10525.42,2024
2024-1226338,2024-11-06,512000.0,RUE DU FBG ST ANTOINE,12,53.0,2,2.39337,48.84851,9660.38,2024
2024-1226339,2024-11-06,109800.0,RUE MOUTON DUVERNET,14,10.0,1,2.32773,48.83169,10980.0,2024
2024-1226345,2024-11-06,912000.0,RUE LEOPOLD ROBERT,14,95.0,4,2.33096,48.84125,9600.0,2024
2024-1226382,2024-11-06,190000.0,BD SUCHET,16,20.0,1,2.26734,48.85988,9500.0,2024
2024-1226435,2024-11-06,442920.0,RUE GUTENBERG,15,51.0,2,2.28246,48.84514,8684.71,2024
2024-1226447,2024-11-06,260000.0,RUE XAINTRAILLES,13,30.0,1,2.3706,48.82935,8666.67,2024
2024-1226448,2024-11-06,470000.0,RUE DE LA GLACIERE,13,63.0,3,2.34463,48.83564,7460.32,2024
2024-1226454,2024-11-06,750000.0,RUE VAVIN,6,70.0,2,2.33124,48.84412,10714.29,2024
2024-1226463,2024-11-06,1137700.0,RUE MONGE,5,87.0,3,2.35123,48.84758,13077.01,2024
2024-1226513,2024-11-06,458850.0,RUE DE LA FEDERATION,15,45.0,2,2.29473,48.85346,10196.67,2024
2024-1226598,2024-11-06,230000.0,RUE DESARGUES,11,9.0,1,2.37683,48.86936,25555.56,2024
2024-1226628,2024-11-06,781300.0,AV RAYMOND POINCARE,16,55.0,2,2.28588,48.86616,14205.45,2024
2024-1226824,2024-11-06,650000.0,RUE DES SABLONS,16,60.0,3,2.2829,48.86519,10833.33,2024
2024-1226866,2024-11-06,543700.0,RUE DE CHARONNE,11,53.0,3,2.37907,48.85321,10258.49,2024
2024-1226918,2024-11-06,179000.0,RUE DAUPHINE,6,18.0,1,2.33985,48.85577,9944.44,2024
2024-1226932,2024-11-06,245000.0,BD DE PICPUS,12,36.0,2,2.40142,48.84139,6805.56,2024
2024-1227259,2024-11-06,670000.0,RUE VERGNIAUD,13,102.0,4,2.34607,48.82984,6568.63,2024
2024-1207327,2024-11-07,638300.0,RUE DU POTEAU,18,60.0,3,2.33988,48.89471,10638.33,2024
2024-1207379,2024-11-07,510000.0,RUE DES BATIGNOLLES,17,54.0,4,2.32319,48.88372,9444.44,2024
2024-1207412,2024-11-07,807085.0,AV PARMENTIER,10,82.0,3,2.37114,48.8704,9842.5,2024
2024-1207416,2024-11-07,200000.0,CHE DU PARC DE CHARONNE,20,93.0,3,2.40372,48.86126,2150.54,2024
2024-1207448,2024-11-07,147490.0,RUE MARCADET,18,20.0,1,2.33528,48.8913,7374.5,2024
2024-1207457,2024-11-07,220000.0,RUE MARX DORMOY,18,30.0,2,2.36035,48.88699,7333.33,2024
2024-1207494,2024-11-07,540000.0,ALL GABRIELLE DESTREES,19,73.0,3,2.37931,48.87323,7397.26,2024
2024-1207510,2024-11-07,900000.0,RUE SAINT ANTOINE,4,55.0,2,2.36339,48.85475,16363.64,2024
2024-1207520,2024-11-07,476200.0,RUE DE MEAUX,19,55.0,2,2.37257,48.88108,8658.18,2024
2024-1207525,2024-11-07,532840.0,RUE D ARGOUT,2,38.0,2,2.34386,48.86628,14022.11,2024
2024-1207589,2024-11-07,915500.0,RUE SAINT-HONORE,1,70.0,2,2.34044,48.8621,13078.57,2024
2024-1207604,2024-11-07,670000.0,RUE DU PRE ST GERVAIS,19,79.0,3,2.39264,48.8763,8481.01,2024
2024-1207697,2024-11-07,291565.0,RUE DES DEUX GARES,10,13.0,1,2.35763,48.8782,22428.08,2024
2024-1207703,2024-11-07,467000.0,RUE DES TOURNELLES,3,25.0,1,2.36714,48.85615,18680.0,2024
2024-1207714,2024-11-07,478000.0,RUE D ANNAM,20,50.0,2,2.39466,48.86673,9560.0,2024
2024-1207753,2024-11-07,276000.0,RUE PIXERECOURT,20,45.0,2,2.39552,48.87322,6133.33,2024
2024-1207756,2024-11-07,225000.0,RUE DE SAMBRE ET MEUSE,10,31.0,2,2.37357,48.87463,7258.06,2024
2024-1207761,2024-11-07,616000.0,VLA PAUL VERLAINE,19,71.0,3,2.38944,48.88189,8676.06,2024
2024-1207815,2024-11-07,404306.0,RUE CLOCHE PERCE,4,55.0,3,2.35745,48.8563,7351.02,2024
2024-1207816,2024-11-07,385000.0,AV DE FRIEDLAND,8,30.0,1,2.29991,48.87458,12833.33,2024
2024-1207825,2024-11-07,650000.0,RUE LA GRANGE AUX BELLES,10,50.0,3,2.36489,48.8734,13000.0,2024
2024-1207826,2024-11-07,397000.0,AV SIMON BOLIVAR,19,40.0,2,2.37806,48.87664,9925.0,2024
2024-1207831,2024-11-07,452719.0,RUE DE LA CR DES NOUES,20,53.0,1,2.40304,48.86429,8541.87,2024
2024-1207855,2024-11-07,1240000.0,BD DE MAGENTA,10,160.0,6,2.3559,48.8769,7750.0,2024
2024-1207865,2024-11-07,389000.0,RUE DES PYRENEES,20,32.0,1,2.39032,48.87264,12156.25,2024
2024-1207887,2024-11-07,230350.0,AV JEAN JAURES,19,32.0,1,2.3813,48.88599,7198.44,2024
2024-1207974,2024-11-07,371500.0,RUE CAULAINCOURT,18,40.0,2,2.33497,48.8889,9287.5,2024
2024-1208034,2024-11-07,340250.0,RUE DE SAMBRE ET MEUSE,10,43.0,2,2.37246,48.8748,7912.79,2024
2024-1208063,2024-11-07,197000.0,RUE MOLIERE,1,22.0,1,2.33542,48.86494,8954.55,2024
2024-1208092,2024-11-07,370000.0,RUE DE TURENNE,3,29.0,2,2.3644,48.86317,12758.62,2024
2024-1208097,2024-11-07,466100.0,RUE AUMONT THIEVILLE,17,47.0,2,2.28946,48.88367,9917.02,2024
2024-1208166,2024-11-07,443000.0,RUE VOLTA,3,24.0,1,2.35762,48.86638,18458.33,2024
2024-1208172,2024-11-07,38750.0,RUE BIOT,17,16.0,1,2.32564,48.88459,2421.88,2024
2024-1208223,2024-11-07,376450.0,RUE DU FBG ST MARTIN,10,25.0,2,2.36755,48.88367,15058.0,2024
2024-1208310,2024-11-07,1290000.0,RUE DES TROIS FRERES,18,100.0,5,2.33939,48.88544,12900.0,2024
2024-1208316,2024-11-07,175000.0,RUE PUGET,18,15.0,1,2.33375,48.88393,11666.67,2024
2024-1208317,2024-11-07,618400.0,RUE MARCADET,18,64.0,3,2.33397,48.89199,9662.5,2024
2024-1208318,2024-11-07,693000.0,RUE CARPEAUX,18,79.0,3,2.3315,48.89126,8772.15,2024
2024-1208531,2024-11-07,275000.0,RUE DE SAINTONGE,3,55.0,2,2.36358,48.863,5000.0,2024
2024-1208534,2024-11-07,277000.0,RUE LABAT,18,28.0,2,2.34885,48.88942,9892.86,2024
2024-1210521,2024-11-07,130000.0,RUE DE PARADIS,10,35.0,2,2.35498,48.87469,3714.29,2024
2024-1225866,2024-11-07,383300.0,BD DE MENILMONTANT,11,41.0,2,2.38335,48.86609,9348.78,2024
2024-1225910,2024-11-07,221000.0,RUE ROBERT FLEURY,15,25.0,1,2.30125,48.84348,8840.0,2024
2024-1225949,2024-11-07,263000.0,SQ VERMENOUZE,5,27.0,1,2.3494,48.84071,9740.74,2024
2024-1225954,2024-11-07,310000.0,RUE DE L ABBE GROULT,15,32.0,2,2.30113,48.83626,9687.5,2024
2024-1226106,2024-11-07,349000.0,RUE DAGORNO,12,38.0,2,2.39865,48.84254,9184.21,2024
2024-1226147,2024-11-07,975000.0,RUE DE LA SOURCE,16,81.0,4,2.2664,48.85042,12037.04,2024
2024-1226189,2024-11-07,165000.0,RUE SAINT DIDIER,16,20.0,1,2.28209,48.86779,8250.0,2024
2024-1226225,2024-11-07,460000.0,RUE LECOURBE,15,46.0,3,2.3075,48.84371,10000.0,2024
2024-1226229,2024-11-07,957150.0,RUE DU SOMMERARD,5,68.0,4,2.34727,48.84965,14075.74,2024
2024-1226287,2024-11-07,185000.0,RUE DES BERGERS,15,20.0,1,2.28291,48.84433,9250.0,2024
2024-1226299,2024-11-07,2200000.0,RUE ROBERT DE FLERS,15,206.0,4,2.28336,48.84862,10679.61,2024
2024-1226342,2024-11-07,1982800.0,RUE DANTE,5,133.0,4,2.3466,48.85108,14908.27,2024
2024-1226343,2024-11-07,48000.0,RUE PETION,11,9.0,1,2.38004,48.8601,5333.33,2024
2024-1226346,2024-11-07,540000.0,RUE DE JAVEL,15,65.0,3,2.2866,48.84335,8307.69,2024
2024-1226358,2024-11-07,690000.0,RUE DE CHARENTON,12,67.0,3,2.37569,48.84874,10298.51,2024
2024-1226360,2024-11-07,210000.0,RUE DU CHATEAU,14,27.0,1,2.32382,48.83325,7777.78,2024
2024-1226365,2024-11-07,1234325.0,RUE CHASSELOUP LAUBAT,15,82.0,4,2.30463,48.84766,15052.74,2024
2024-1226395,2024-11-07,230000.0,BD SAINT GERMAIN,7,25.0,1,2.32043,48.86185,9200.0,2024
2024-1226400,2024-11-07,275500.0,RUE DE LA VOUTE,12,34.0,2,2.40893,48.84626,8102.94,2024
2024-1226434,2024-11-07,120000.0,RUE SEDAINE,11,22.0,1,2.37455,48.85653,5454.55,2024
2024-1226449,2024-11-07,285000.0,RUE DU CHAROLAIS,12,35.0,2,2.38671,48.84062,8142.86,2024
2024-1226455,2024-11-07,80000.0,RUE DU CHERCHE-MIDI,6,11.0,1,2.32394,48.84766,7272.73,2024
2024-1226476,2024-11-07,360877.0,AV DE SAINT-MANDE,12,43.0,2,2.40915,48.84402,8392.49,2024
2024-1226478,2024-11-07,271000.0,BD MURAT,16,30.0,2,2.26072,48.83719,9033.33,2024
2024-1226480,2024-11-07,660195.0,RUE AUGUSTE VACQUERIE,16,59.0,2,2.29407,48.8694,11189.75,2024
2024-1226493,2024-11-07,4162550.0,AV KLEBER,16,182.0,6,2.28826,48.86375,22871.15,2024
2024-1226557,2024-11-07,95000.0,PL ETIENNE PERNET,15,36.0,2,2.29184,48.84331,2638.89,2024
2024-1226618,2024-11-07,485610.0,RUE BROCA,5,36.0,2,2.34775,48.83772,13489.17,2024
2024-1226619,2024-11-07,4200000.0,RUE BARBET DE JOUY,7,185.0,5,2.31739,48.85402,22702.7,2024
2024-1226705,2024-11-07,127900.0,RUE VANDREZANNE,13,15.0,1,2.35463,48.82915,8526.67,2024
2024-1226767,2024-11-07,475000.0,BD SOULT,12,65.0,3,2.40808,48.8396,7307.69,2024
2024-1226790,2024-11-07,427500.0,RUE MONGE,5,39.0,2,2.35196,48.84361,10961.54,2024
2024-1226830,2024-11-07,667000.0,BD GARIBALDI,15,83.0,3,2.30658,48.84674,8036.14,2024
2024-1226839,2024-11-07,305005.0,RUE DE LA VOUTE,12,41.0,1,2.40682,48.84594,7439.15,2024
2024-1226879,2024-11-07,960000.0,RUE DE LA FONTAINE AU ROI,11,88.0,4,2.37026,48.86827,10909.09,2024
2024-1226891,2024-11-07,3350000.0,AV KLEBER,16,260.0,7,2.29222,48.86914,12884.62,2024
2024-1226903,2024-11-07,270000.0,RUE DU GROS CAILLOU,7,24.0,2,2.30276,48.85744,11250.0,2024
2024-1226938,2024-11-07,184322.55,RUE DES BERGERS,15,23.0,1,2.28004,48.84205,8014.02,2024
2024-1226982,2024-11-07,1090000.0,RUE DE REUILLY,12,84.0,3,2.39038,48.8449,12976.19,2024
2024-1227022,2024-11-07,692000.0,BD EXELMANS,16,71.0,3,2.25895,48.84351,9746.48,2024
2024-1227047,2024-11-07,230000.0,RUE DE VAUGIRARD,15,36.0,2,2.30443,48.84064,6388.89,2024
2024-1227078,2024-11-07,312000.0,RUE DE LA FONTAINE AU ROI,11,28.0,2,2.36899,48.86836,11142.86,2024
2024-1227177,2024-11-07,400000.0,RUE DE CAMPO FORMIO,13,44.0,2,2.35966,48.83431,9090.91,2024
2024-1228220,2024-11-07,250000.0,RUE GUSTAVE COURBET,16,28.0,2,2.28122,48.8665,8928.57,2024
2024-1207411,2024-11-08,760000.0,RUE CAULAINCOURT,18,73.0,4,2.33348,48.88722,10410.96,2024
2024-1207413,2024-11-08,83000.0,RUE CARDINET,17,9.0,1,2.30951,48.88468,9222.22,2024
2024-1207417,2024-11-08,1153400.0,RUE SAINT-SAUVEUR,2,70.0,4,2.3502,48.86597,16477.14,2024
2024-1207442,2024-11-08,116775.0,RUE CARDUCCI,19,12.0,1,2.38735,48.87717,9731.25,2024
2024-1207443,2024-11-08,154000.0,AV JEAN JAURES,19,19.0,1,2.38282,48.8865,8105.26,2024
2024-1207444,2024-11-08,1906000.0,RUE DE CHABROL,10,177.0,4,2.35446,48.87645,10768.36,2024
2024-1207509,2024-11-08,575000.0,RUE REBEVAL,19,75.0,3,2.37913,48.87507,7666.67,2024
2024-1207521,2024-11-08,116000.0,RUE SAUSSURE,17,12.0,1,2.31742,48.88296,9666.67,2024
2024-1207522,2024-11-08,1371905.0,RUE ROQUEPINE,8,140.0,6,2.31915,48.8732,9799.32,2024
2024-1207544,2024-11-08,295000.0,RUE DU FBG ST MARTIN,10,30.0,2,2.35571,48.87022,9833.33,2024
2024-1207593,2024-11-08,440000.0,RUE DE CRIMEE,19,64.0,4,2.38953,48.87991,6875.0,2024
2024-1207594,2024-11-08,1070000.0,RUE SAINT-HONORE,1,95.0,4,2.342,48.86182,11263.16,2024
2024-1207599,2024-11-08,1050000.0,RUE FARADAY,17,100.0,4,2.29276,48.8816,10500.0,2024
2024-1207608,2024-11-08,458500.0,RUE BACHAUMONT,2,42.0,2,2.3455,48.86629,10916.67,2024
2024-1207619,2024-11-08,340000.0,RUE DUVERGIER,19,42.0,2,2.37671,48.88861,8095.24,2024
2024-1207625,2024-11-08,350000.0,BD NEY,18,39.0,2,2.33123,48.89738,8974.36,2024
2024-1207652,2024-11-08,487000.0,RUE COUSTOU,18,50.0,2,2.33388,48.88388,9740.0,2024
2024-1207669,2024-11-08,402585.0,RUE SAINT-DENIS,2,39.0,2,2.35039,48.86586,10322.69,2024
2024-1207724,2024-11-08,432170.0,RUE DU DEBARCADERE,17,38.0,2,2.28721,48.87833,11372.89,2024
2024-1207727,2024-11-08,1690000.0,RUE ALBERT THOMAS,10,154.0,5,2.36261,48.87035,10974.03,2024
2024-1207746,2024-11-08,700000.0,BD DES BATIGNOLLES,17,150.0,4,2.31803,48.88229,4666.67,2024
2024-1207757,2024-11-08,182000.0,BD DE LA CHAPELLE,18,45.0,2,2.36382,48.88499,4044.44,2024
2024-1207770,2024-11-08,127000.0,RUE BICHAT,10,14.0,1,2.36632,48.8727,9071.43,2024
2024-1207803,2024-11-08,225000.0,RUE SAULNIER,9,21.0,1,2.34465,48.87513,10714.29,2024
2024-1207818,2024-11-08,124000.0,RUE DE LA BIDASSOA,20,30.0,2,2.39132,48.86773,4133.33,2024
2024-1207821,2024-11-08,227000.0,RUE DE LA BIDASSOA,20,31.0,2,2.39132,48.86773,7322.58,2024
2024-1207844,2024-11-08,150000.0,RUE PRADIER,19,15.0,1,2.38212,48.87627,10000.0,2024
2024-1207858,2024-11-08,168750.0,RUE DE CHATEAUDUN,9,21.0,1,2.34075,48.87609,8035.71,2024
2024-1207866,2024-11-08,550000.0,RUE BUDE,4,36.0,1,2.35575,48.85181,15277.78,2024
2024-1207890,2024-11-08,329883.0,RUE CAPRON,18,42.0,3,2.32796,48.88553,7854.36,2024
2024-1207957,2024-11-08,277000.0,RUE JEAN POULMARCH,10,31.0,2,2.36352,48.87255,8935.48,2024
2024-1207966,2024-11-08,516500.0,RUE DES BOIS,19,78.0,4,2.40091,48.87878,6621.79,2024
2024-1207975,2024-11-08,157000.0,RUE BOUCRY,18,28.0,2,2.36219,48.89364,5607.14,2024
2024-1207998,2024-11-08,176000.0,RUE DU SQUARE CARPEAUX,18,21.0,1,2.33242,48.8927,8380.95,2024
2024-1208020,2024-11-08,280000.0,RUE JEAN-BAPTISTE PIGALLE,9,26.0,1,2.33363,48.87903,10769.23,2024
2024-1208038,2024-11-08,26000.0,RUE D EDIMBOURG,8,9.0,1,2.31967,48.87951,2888.89,2024
2024-1208061,2024-11-08,285000.0,RUE DE MENILMONTANT,20,60.0,2,2.38389,48.86744,4750.0,2024
2024-1208093,2024-11-08,360000.0,RUE ANDRE ANTOINE,18,45.0,2,2.33757,48.88352,8000.0,2024
2024-1208098,2024-11-08,300000.0,RUE DES MARTYRS,9,27.0,1,2.34016,48.88144,11111.11,2024
2024-1208141,2024-11-08,315000.0,RUE JEAN DOLLFUS,18,44.0,2,2.33294,48.89646,7159.09,2024
2024-1208162,2024-11-08,450000.0,RUE SAINT-GEORGES,9,64.0,4,2.33687,48.87631,7031.25,2024
2024-1208243,2024-11-08,801600.0,PL NATTIER,18,90.0,4,2.3333,48.89028,8906.67,2024
2024-1208252,2024-11-08,191000.0,RUE HENRI MURGER,19,25.0,1,2.37592,48.87906,7640.0,2024
2024-1208260,2024-11-08,406700.0,RUE D EDIMBOURG,8,52.0,3,2.31967,48.87951,7821.15,2024
2024-1208313,2024-11-08,252000.0,RUE PHILIPPE DE GIRARD,18,27.0,1,2.36111,48.88918,9333.33,2024
2024-1208428,2024-11-08,213000.0,RUE GANNERON,18,30.0,2,2.32673,48.8889,7100.0,2024
2024-1208456,2024-11-08,160000.0,RUE YVONNE LE TAC,18,41.0,2,2.33993,48.88429,3902.44,2024
2024-1208460,2024-11-08,1340000.0,RUE DE L AQUEDUC,10,167.0,5,2.3586,48.88005,8023.95,2024
2024-1208498,2024-11-08,125000.0,RUE NOTRE-DAME DE NAZARETH,3,12.0,1,2.35922,48.86762,10416.67,2024
2024-1208526,2024-11-08,295000.0,RUE DES CLOYS,18,38.0,2,2.33747,48.89309,7763.16,2024
2024-1208579,2024-11-08,368000.0,RUE BOURET,19,46.0,2,2.37255,48.88204,8000.0,2024
2024-1208580,2024-11-08,503120.0,RUE DES TOURNELLES,4,50.0,2,2.36758,48.85573,10062.4,2024
2024-1208620,2024-11-08,217145.0,RUE JEAN DOLLFUS,18,35.0,1,2.33387,48.8969,6204.14,2024
2024-1208640,2024-11-08,400500.0,VLA GUIZOT,17,20.0,1,2.29134,48.87741,20025.0,2024
2024-1208885,2024-11-08,420000.0,RUE DES EPINETTES,17,52.0,3,2.32176,48.89474,8076.92,2024
2024-1225853,2024-11-08,215000.0,RUE DU SOMMERARD,5,12.0,1,2.34727,48.84965,17916.67,2024
2024-1225930,2024-11-08,150000.0,AV THEOPHILE GAUTIER,16,15.0,1,2.27283,48.84992,10000.0,2024
2024-1225977,2024-11-08,942308.0,RUE DE L ARMORIQUE,15,102.0,4,2.31434,48.83998,9238.31,2024
2024-1225988,2024-11-08,252035.16,RUE GEORGES CITERNE,15,27.0,1,2.2897,48.84886,9334.64,2024
2024-1226061,2024-11-08,445000.0,BD VOLTAIRE,11,47.0,3,2.36636,48.86571,9468.09,2024
2024-1226062,2024-11-08,308770.0,RUE DES FOSSES ST JACQUES,5,23.0,1,2.34366,48.84614,13424.78,2024
2024-1226084,2024-11-08,500000.0,RUE DE CHARENTON,12,69.0,3,2.39212,48.83546,7246.38,2024
2024-1226086,2024-11-08,540000.0,AV CHARLES FLOQUET,7,53.0,2,2.29872,48.85303,10188.68,2024
2024-1226116,2024-11-08,445000.0,RUE ROTTEMBOURG,12,65.0,2,2.40808,48.8396,6846.15,2024
2024-1226150,2024-11-08,1020000.0,QUAI DES GRANDS AUGUSTINS,6,52.0,3,2.34254,48.85437,19615.38,2024
2024-1226183,2024-11-08,420000.0,AV DU DOC ARNOLD NETTER,12,59.0,3,2.40552,48.8451,7118.64,2024
2024-1226187,2024-11-08,478900.0,RUE JUGE,15,46.0,2,2.29259,48.84971,10410.87,2024
2024-1226206,2024-11-08,380000.0,RUE DE VAUGIRARD,15,46.0,2,2.30802,48.84185,8260.87,2024
2024-1226212,2024-11-08,345500.0,AV PARMENTIER,11,34.0,2,2.37884,48.86052,10161.76,2024
2024-1226224,2024-11-08,350700.0,BD DE PORT-ROYAL,5,34.0,2,2.35091,48.83716,10314.71,2024
2024-1226269,2024-11-08,1268540.0,RUE NOTRE-DAME DES CHAMPS,6,83.0,4,2.33084,48.84352,15283.61,2024
2024-1226289,2024-11-08,435000.0,AV PHILIPPE AUGUSTE,11,59.0,2,2.3904,48.85652,7372.88,2024
